timestamp_sec,model_name,phase,frequency_mhz,power_w,junction_temp_c
17.03,Idle,-1,600,0.214,30.683
17.04,Idle,-1,600,0.115,30.684
17.05,Idle,-1,600,0.1,30.686
17.06,Idle,-1,600,0.117,30.687
17.07,Idle,-1,600,0.205,30.686
17.08,Idle,-1,600,0.111,30.686
17.09,Idle,-1,600,0.273,30.684
17.1,Idle,-1,600,0.393,30.685
17.11,Idle,-1,600,0.1,30.685
17.12,Idle,-1,600,0.166,30.683
17.13,Idle,-1,600,0.16,30.682
17.14,Idle,-1,600,0.2,30.682
17.15,Idle,-1,600,0.117,30.684
17.16,Idle,-1,600,0.128,30.68
17.17,Idle,-1,600,0.1,30.679
17.18,Idle,-1,600,0.1,30.679
17.19,Idle,-1,600,0.177,30.678
17.2,Idle,-1,600,0.232,30.678
17.21,Idle,-1,600,0.1,30.675
17.22,Idle,-1,600,0.1,30.675
17.23,Idle,-1,600,0.1,30.675
17.24,Idle,-1,600,0.214,30.674
17.25,Idle,-1,600,0.237,30.67
17.26,Idle,-1,600,0.1,30.666
17.27,Idle,-1,600,0.155,30.668
17.28,Idle,-1,600,0.1,30.665
17.29,Idle,-1,600,0.146,30.665
17.3,Idle,-1,600,0.111,30.666
17.31,Idle,-1,600,0.1,30.666
17.32,Idle,-1,600,0.1,30.665
17.33,Idle,-1,600,0.1,30.67
17.34,Idle,-1,600,0.198,30.67
17.35,Idle,-1,600,0.115,30.667
17.36,Idle,-1,600,0.109,30.667
17.37,Idle,-1,600,0.1,30.664
17.38,Idle,-1,600,0.255,30.662
17.39,Idle,-1,600,0.1,30.665
17.4,Idle,-1,600,0.136,30.667
17.41,Idle,-1,600,0.152,30.666
17.42,Idle,-1,600,0.19,30.67
17.43,Idle,-1,600,0.1,30.67
17.44,Idle,-1,600,0.108,30.67
17.45,Idle,-1,600,0.12,30.673
17.46,Idle,-1,600,0.1,30.675
17.47,Idle,-1,600,0.142,30.675
17.48,Idle,-1,600,0.144,30.674
17.49,Idle,-1,600,0.1,30.673
17.5,Idle,-1,600,0.174,30.674
17.51,Idle,-1,600,0.1,30.671
17.52,Idle,-1,600,0.311,30.674
17.53,Idle,-1,600,0.1,30.672
17.54,Idle,-1,600,0.222,30.67
17.55,Idle,-1,600,0.1,30.671
17.56,Idle,-1,600,0.124,30.669
17.57,Idle,-1,600,0.1,30.67
17.58,Idle,-1,600,0.1,30.671
17.59,Idle,-1,600,0.1,30.669
17.6,Idle,-1,600,0.226,30.675
17.61,Idle,-1,600,0.171,30.675
17.62,Idle,-1,600,0.151,30.675
17.63,Idle,-1,600,0.1,30.678
17.64,Idle,-1,600,0.1,30.682
17.65,Idle,-1,600,0.132,30.685
17.66,Idle,-1,600,0.1,30.683
17.67,Idle,-1,600,0.309,30.685
17.68,Idle,-1,600,0.203,30.684
17.69,Idle,-1,600,0.1,30.681
17.7,Idle,-1,600,0.143,30.68
17.71,Idle,-1,600,0.1,30.679
17.72,Idle,-1,600,0.1,30.676
17.73,Idle,-1,600,0.1,30.674
17.74,Idle,-1,600,0.1,30.676
17.75,Idle,-1,600,0.218,30.674
17.76,Idle,-1,600,0.1,30.673
17.77,Idle,-1,600,0.1,30.673
17.78,Idle,-1,600,0.141,30.676
17.79,Idle,-1,600,0.1,30.676
17.8,Idle,-1,600,0.172,30.673
17.81,Idle,-1,600,0.17,30.672
17.82,Idle,-1,600,0.1,30.673
17.83,Idle,-1,600,0.11,30.678
17.84,Idle,-1,600,0.1,30.679
17.85,Idle,-1,600,0.1,30.678
17.86,Idle,-1,600,0.1,30.677
17.87,Idle,-1,600,0.111,30.677
17.88,Idle,-1,600,0.1,30.676
17.89,Idle,-1,600,0.224,30.676
17.9,Idle,-1,600,0.241,30.677
17.91,Idle,-1,600,0.1,30.676
17.92,Qwen-1.8B,1,2400,6.06,30.679
17.93,Qwen-1.8B,1,2400,5.916,30.679
17.94,Qwen-1.8B,1,2400,5.953,30.679
17.95,Qwen-1.8B,1,2400,5.984,30.677
17.96,Qwen-1.8B,1,2400,5.972,30.679
17.97,Qwen-1.8B,1,2400,6.055,30.679
17.98,Qwen-1.8B,1,2400,5.942,30.681
17.99,Qwen-1.8B,1,2400,5.92,30.68
18.0,Qwen-1.8B,1,2400,5.908,30.678
18.01,Qwen-1.8B,1,2400,5.905,30.679
18.02,Qwen-1.8B,1,2400,6.062,30.683
18.03,Qwen-1.8B,1,2400,6.099,30.683
18.04,Qwen-1.8B,1,2400,5.822,30.683
18.05,Qwen-1.8B,1,2400,5.915,30.684
18.06,Qwen-1.8B,1,2400,6.201,30.684
18.07,Qwen-1.8B,1,2400,6.062,30.682
18.08,Qwen-1.8B,1,2400,5.983,30.682
18.09,Qwen-1.8B,1,2400,5.962,30.684
18.1,Qwen-1.8B,1,2400,6.001,30.686
18.11,Qwen-1.8B,1,2400,6.078,30.687
18.12,Qwen-1.8B,1,2400,6.053,30.687
18.13,Qwen-1.8B,1,2400,5.956,30.687
18.14,Qwen-1.8B,1,2400,6.098,30.687
18.15,Qwen-1.8B,1,2400,6.072,30.687
18.16,Qwen-1.8B,1,2400,5.888,30.69
18.17,Qwen-1.8B,1,2400,6.059,30.689
18.18,Qwen-1.8B,1,2400,5.991,30.687
18.19,Qwen-1.8B,1,2400,6.037,30.686
18.2,Qwen-1.8B,1,2400,5.957,30.689
18.21,Qwen-1.8B,1,2400,5.991,30.687
18.22,Qwen-1.8B,1,2400,6.02,30.687
18.23,Qwen-1.8B,1,2400,5.973,30.687
18.24,Qwen-1.8B,1,2400,5.993,30.69
18.25,Qwen-1.8B,1,2400,5.92,30.687
18.26,Qwen-1.8B,1,2400,6.068,30.691
18.27,Qwen-1.8B,1,2400,6.025,30.697
18.28,Qwen-1.8B,1,2400,5.984,30.699
18.29,Qwen-1.8B,1,2400,6.048,30.699
18.3,Qwen-1.8B,1,2400,5.988,30.7
18.31,Qwen-1.8B,1,2400,6.018,30.697
18.32,Qwen-1.8B,1,2400,5.983,30.701
18.33,Qwen-1.8B,1,2400,5.956,30.704
18.34,Qwen-1.8B,1,2400,6.067,30.71
18.35,Qwen-1.8B,1,2400,5.949,30.711
18.36,Qwen-1.8B,1,2400,5.818,30.713
18.37,Qwen-1.8B,1,2400,5.872,30.711
18.38,Qwen-1.8B,1,2400,6.117,30.709
18.39,Qwen-1.8B,1,2400,6.071,30.709
18.4,Qwen-1.8B,1,2400,6.092,30.708
18.41,Qwen-1.8B,1,2400,5.945,30.705
18.42,Qwen-1.8B,1,2400,5.965,30.704
18.43,Qwen-1.8B,1,2400,5.933,30.706
18.44,Qwen-1.8B,1,2400,5.826,30.707
18.45,Qwen-1.8B,1,2400,6.082,30.709
18.46,Qwen-1.8B,1,2400,5.939,30.71
18.47,Qwen-1.8B,1,2400,5.931,30.711
18.48,Qwen-1.8B,1,2400,6.013,30.709
18.49,Qwen-1.8B,1,2400,6.128,30.709
18.5,Qwen-1.8B,1,2400,6.018,30.71
18.51,Qwen-1.8B,1,2400,5.88,30.712
18.52,Qwen-1.8B,1,2400,6.081,30.713
18.53,Qwen-1.8B,1,2400,5.925,30.714
18.54,Qwen-1.8B,1,2400,6.033,30.714
18.55,Qwen-1.8B,1,2400,6.008,30.717
18.56,Qwen-1.8B,1,2400,5.883,30.717
18.57,Qwen-1.8B,1,2400,5.966,30.72
18.58,Qwen-1.8B,1,2400,5.94,30.722
18.59,Qwen-1.8B,1,2400,5.936,30.721
18.6,Qwen-1.8B,1,2400,5.934,30.72
18.61,Qwen-1.8B,1,2400,5.892,30.721
18.62,Qwen-1.8B,1,2400,5.902,30.722
18.63,Qwen-1.8B,1,2400,5.998,30.719
18.64,Qwen-1.8B,1,2400,6.066,30.719
18.65,Qwen-1.8B,1,2400,6.171,30.715
18.66,Qwen-1.8B,1,2400,6.145,30.717
18.67,Qwen-1.8B,1,2400,5.995,30.717
18.68,Qwen-1.8B,1,2400,5.962,30.717
18.69,Qwen-1.8B,1,2400,6.154,30.72
18.7,Qwen-1.8B,1,2400,6.1,30.719
18.71,Qwen-1.8B,1,2400,6.023,30.72
18.72,Qwen-1.8B,1,2400,5.958,30.719
18.73,Qwen-1.8B,1,2400,6.083,30.72
18.74,Qwen-1.8B,1,2400,6.0,30.721
18.75,Qwen-1.8B,1,2400,6.117,30.726
18.76,Qwen-1.8B,1,2400,6.055,30.727
18.77,Qwen-1.8B,1,2400,6.087,30.729
18.78,Qwen-1.8B,1,2400,5.921,30.73
18.79,Qwen-1.8B,1,2400,6.011,30.727
18.8,Qwen-1.8B,1,2400,5.948,30.728
18.81,Qwen-1.8B,1,2400,5.912,30.73
18.82,Qwen-1.8B,1,2400,5.815,30.731
18.83,Qwen-1.8B,1,2400,5.996,30.729
18.84,Qwen-1.8B,1,2400,6.13,30.731
18.85,Qwen-1.8B,1,2400,5.878,30.731
18.86,Qwen-1.8B,1,2400,6.017,30.732
18.87,Qwen-1.8B,1,2400,5.912,30.732
18.88,Qwen-1.8B,1,2400,5.803,30.731
18.89,Qwen-1.8B,1,2400,5.913,30.731
18.9,Qwen-1.8B,1,2400,5.933,30.735
18.91,Qwen-1.8B,1,2400,6.032,30.734
18.92,Qwen-1.8B,1,2400,5.941,30.734
18.93,Qwen-1.8B,1,2400,5.904,30.736
18.94,Qwen-1.8B,1,2400,6.036,30.741
18.95,Qwen-1.8B,1,2400,6.175,30.74
18.96,Qwen-1.8B,1,2400,6.097,30.74
18.97,Qwen-1.8B,1,2400,6.081,30.739
18.98,Qwen-1.8B,1,2400,6.084,30.737
18.99,Qwen-1.8B,1,2400,5.899,30.74
19.0,Qwen-1.8B,1,2400,6.034,30.739
19.01,Qwen-1.8B,1,2400,5.998,30.74
19.02,Qwen-1.8B,1,2400,6.167,30.741
19.03,Qwen-1.8B,1,2400,6.005,30.739
19.04,Qwen-1.8B,1,2400,5.927,30.739
19.05,Qwen-1.8B,1,2400,6.222,30.74
19.06,Qwen-1.8B,1,2400,6.032,30.738
19.07,Qwen-1.8B,1,2400,5.9,30.74
19.08,Qwen-1.8B,1,2400,6.096,30.743
19.09,Qwen-1.8B,1,2400,6.166,30.743
19.1,Qwen-1.8B,1,2400,5.958,30.741
19.11,Qwen-1.8B,1,2400,5.882,30.74
19.12,Qwen-1.8B,1,2400,6.035,30.741
19.13,Qwen-1.8B,1,2400,5.951,30.743
19.14,Qwen-1.8B,1,2400,6.124,30.744
19.15,Qwen-1.8B,1,2400,5.998,30.742
19.16,Qwen-1.8B,1,2400,6.095,30.742
19.17,Qwen-1.8B,1,2400,5.974,30.744
19.18,Qwen-1.8B,1,2400,6.048,30.743
19.19,Qwen-1.8B,1,2400,6.04,30.744
19.2,Qwen-1.8B,1,2400,5.944,30.744
19.21,Qwen-1.8B,1,2400,6.03,30.745
19.22,Qwen-1.8B,1,2400,5.961,30.747
19.23,Qwen-1.8B,1,2400,6.076,30.751
19.24,Qwen-1.8B,1,2400,6.017,30.751
19.25,Qwen-1.8B,1,2400,5.949,30.755
19.26,Qwen-1.8B,1,2400,6.031,30.76
19.27,Qwen-1.8B,0,2400,4.493,30.761
19.28,Qwen-1.8B,0,2400,4.478,30.761
19.29,Qwen-1.8B,0,2400,4.375,30.758
19.3,Qwen-1.8B,0,2400,4.464,30.761
19.31,Qwen-1.8B,0,2400,4.596,30.759
19.32,Qwen-1.8B,0,2400,4.471,30.76
19.33,Qwen-1.8B,0,2400,4.376,30.757
19.34,Qwen-1.8B,0,2400,4.496,30.759
19.35,Qwen-1.8B,0,2400,4.59,30.763
19.36,Qwen-1.8B,0,2400,4.438,30.763
19.37,Qwen-1.8B,0,2400,4.547,30.764
19.38,Qwen-1.8B,0,2400,4.416,30.766
19.39,Qwen-1.8B,0,2400,4.534,30.764
19.4,Qwen-1.8B,0,2400,4.412,30.762
19.41,Qwen-1.8B,0,2400,4.589,30.763
19.42,Qwen-1.8B,0,2400,4.519,30.762
19.43,Qwen-1.8B,0,2400,4.477,30.763
19.44,Qwen-1.8B,0,2400,4.506,30.765
19.45,Qwen-1.8B,0,2400,4.663,30.769
19.46,Qwen-1.8B,0,2400,4.401,30.772
19.47,Qwen-1.8B,0,2400,4.572,30.774
19.48,Qwen-1.8B,0,2400,4.486,30.773
19.49,Qwen-1.8B,0,2400,4.276,30.774
19.5,Qwen-1.8B,0,2400,4.501,30.774
19.51,Qwen-1.8B,0,2400,4.345,30.776
19.52,Qwen-1.8B,0,2400,4.42,30.777
19.53,Qwen-1.8B,0,2400,4.593,30.774
19.54,Qwen-1.8B,0,2400,4.449,30.775
19.55,Qwen-1.8B,0,2400,4.589,30.779
19.56,Qwen-1.8B,0,2400,4.459,30.779
19.57,Qwen-1.8B,0,2400,4.565,30.776
19.58,Qwen-1.8B,0,2400,4.421,30.775
19.59,Qwen-1.8B,0,2400,4.564,30.775
19.6,Qwen-1.8B,0,2400,4.474,30.776
19.61,Qwen-1.8B,0,2400,4.598,30.778
19.62,Qwen-1.8B,0,2400,4.52,30.778
19.63,Qwen-1.8B,0,2400,4.398,30.776
19.64,Qwen-1.8B,0,2400,4.512,30.776
19.65,Qwen-1.8B,0,2400,4.395,30.778
19.66,Qwen-1.8B,0,2400,4.5,30.78
19.67,Qwen-1.8B,0,2400,4.591,30.781
19.68,Qwen-1.8B,0,2400,4.692,30.784
19.69,Qwen-1.8B,0,2400,4.467,30.786
19.7,Qwen-1.8B,0,2400,4.499,30.787
19.71,Qwen-1.8B,0,2400,4.604,30.785
19.72,Qwen-1.8B,0,2400,4.408,30.784
19.73,Qwen-1.8B,0,2400,4.382,30.783
19.74,Qwen-1.8B,0,2400,4.377,30.784
19.75,Qwen-1.8B,0,2400,4.613,30.786
19.76,Qwen-1.8B,0,2400,4.518,30.791
19.77,Qwen-1.8B,0,2400,4.715,30.794
19.78,Qwen-1.8B,0,2400,4.523,30.793
19.79,Qwen-1.8B,0,2400,4.492,30.794
19.8,Qwen-1.8B,0,2400,4.524,30.796
19.81,Qwen-1.8B,0,2400,4.462,30.799
19.82,Qwen-1.8B,0,2400,4.527,30.795
19.83,Qwen-1.8B,0,2400,4.446,30.793
19.84,Qwen-1.8B,0,2400,4.521,30.791
19.85,Qwen-1.8B,0,2400,4.377,30.796
19.86,Qwen-1.8B,0,2400,4.459,30.794
19.87,Qwen-1.8B,0,2400,4.467,30.791
19.88,Qwen-1.8B,0,2400,4.59,30.795
19.89,Qwen-1.8B,0,2400,4.483,30.794
19.9,Qwen-1.8B,0,2400,4.554,30.795
19.91,Qwen-1.8B,0,2400,4.471,30.795
19.92,Qwen-1.8B,0,2400,4.523,30.794
19.93,Qwen-1.8B,0,2400,4.53,30.793
19.94,Qwen-1.8B,0,2400,4.437,30.793
19.95,Qwen-1.8B,0,2400,4.508,30.793
19.96,Qwen-1.8B,0,2400,4.568,30.793
19.97,Qwen-1.8B,0,2400,4.501,30.794
19.98,Qwen-1.8B,0,2400,4.41,30.796
19.99,Qwen-1.8B,0,2400,4.545,30.794
20.0,Qwen-1.8B,0,2400,4.622,30.796
20.01,Qwen-1.8B,0,2400,4.575,30.796
20.02,Qwen-1.8B,0,2400,4.315,30.797
20.03,Qwen-1.8B,0,2400,4.577,30.799
20.04,Qwen-1.8B,0,2400,4.519,30.797
20.05,Qwen-1.8B,0,2400,4.496,30.8
20.06,Qwen-1.8B,0,2400,4.644,30.8
20.07,Qwen-1.8B,0,2400,4.432,30.797
20.08,Qwen-1.8B,0,2400,4.574,30.798
20.09,Qwen-1.8B,0,2400,4.467,30.797
20.1,Qwen-1.8B,0,2400,4.462,30.793
20.11,Qwen-1.8B,0,2400,4.456,30.794
20.12,Qwen-1.8B,0,2400,4.554,30.79
20.13,Qwen-1.8B,0,2400,4.56,30.793
20.14,Qwen-1.8B,0,2400,4.562,30.793
20.15,Qwen-1.8B,0,2400,4.49,30.793
20.16,Qwen-1.8B,0,2400,4.536,30.797
20.17,Qwen-1.8B,0,2400,4.554,30.797
20.18,Qwen-1.8B,0,2400,4.446,30.798
20.19,Qwen-1.8B,0,2400,4.389,30.798
20.2,Qwen-1.8B,0,2400,4.44,30.796
20.21,Qwen-1.8B,0,2400,4.428,30.798
20.22,Qwen-1.8B,0,2400,4.577,30.8
20.23,Qwen-1.8B,0,2400,4.511,30.799
20.24,Qwen-1.8B,0,2400,4.512,30.801
20.25,Qwen-1.8B,0,2400,4.61,30.803
20.26,Qwen-1.8B,0,2400,4.536,30.803
20.27,Qwen-1.8B,0,2400,4.499,30.801
20.28,Qwen-1.8B,0,2400,4.674,30.801
20.29,Qwen-1.8B,0,2400,4.643,30.804
20.3,Qwen-1.8B,0,2400,4.506,30.806
20.31,Qwen-1.8B,0,2400,4.476,30.803
20.32,Qwen-1.8B,0,2400,4.477,30.803
20.33,Qwen-1.8B,0,2400,4.448,30.8
20.34,Qwen-1.8B,0,2400,4.51,30.803
20.35,Qwen-1.8B,0,2400,4.525,30.802
20.36,Qwen-1.8B,0,2400,4.463,30.805
20.37,Qwen-1.8B,0,2400,4.569,30.805
20.38,Qwen-1.8B,0,2400,4.519,30.806
20.39,Qwen-1.8B,0,2400,4.431,30.812
20.4,Qwen-1.8B,0,2400,4.586,30.812
20.41,Qwen-1.8B,0,2400,4.589,30.813
20.42,Qwen-1.8B,0,2400,4.481,30.812
20.43,Qwen-1.8B,0,2400,4.666,30.811
20.44,Qwen-1.8B,0,2400,4.504,30.811
20.45,Qwen-1.8B,0,2400,4.434,30.81
20.46,Qwen-1.8B,0,2400,4.513,30.812
20.47,Qwen-1.8B,0,2400,4.506,30.815
20.48,Qwen-1.8B,0,2400,4.556,30.817
20.49,Qwen-1.8B,0,2400,4.615,30.818
20.5,Qwen-1.8B,0,2400,4.503,30.819
20.51,Qwen-1.8B,0,2400,4.432,30.824
20.52,Qwen-1.8B,0,2400,4.621,30.821
20.53,Qwen-1.8B,0,2400,4.408,30.822
20.54,Qwen-1.8B,0,2400,4.466,30.824
20.55,Qwen-1.8B,0,2400,4.476,30.824
20.56,Qwen-1.8B,0,2400,4.391,30.826
20.57,Qwen-1.8B,0,2400,4.403,30.824
20.58,Qwen-1.8B,0,2400,4.452,30.825
20.59,Qwen-1.8B,0,2400,4.505,30.825
20.6,Qwen-1.8B,0,2400,4.426,30.827
20.61,Qwen-1.8B,0,2400,4.448,30.829
20.62,Qwen-1.8B,0,2400,4.529,30.828
20.63,Qwen-1.8B,0,2400,4.486,30.829
20.64,Qwen-1.8B,0,2400,4.469,30.827
20.65,Qwen-1.8B,0,2400,4.55,30.828
20.66,Qwen-1.8B,0,2400,4.564,30.827
20.67,Qwen-1.8B,0,2400,4.599,30.826
20.68,Qwen-1.8B,0,2400,4.455,30.823
20.69,Qwen-1.8B,0,2400,4.543,30.822
20.7,Qwen-1.8B,0,2400,4.553,30.824
20.71,Qwen-1.8B,0,2400,4.514,30.823
20.72,Qwen-1.8B,0,2400,4.602,30.823
20.73,Qwen-1.8B,0,2400,4.62,30.822
20.74,Qwen-1.8B,0,2400,4.559,30.822
20.75,Qwen-1.8B,0,2400,4.578,30.822
20.76,Qwen-1.8B,0,2400,4.579,30.826
20.77,Qwen-1.8B,0,2400,4.506,30.824
20.78,Qwen-1.8B,0,2400,4.543,30.822
20.79,Qwen-1.8B,0,2400,4.639,30.822
20.8,Qwen-1.8B,0,2400,4.581,30.822
20.81,Qwen-1.8B,0,2400,4.499,30.827
20.82,Qwen-1.8B,0,2400,4.273,30.825
20.83,Qwen-1.8B,0,2400,4.504,30.824
20.84,Qwen-1.8B,0,2400,4.591,30.823
20.85,Qwen-1.8B,0,2400,4.561,30.822
20.86,Qwen-1.8B,0,2400,4.454,30.825
20.87,Qwen-1.8B,0,2400,4.548,30.826
20.88,Qwen-1.8B,0,2400,4.611,30.825
20.89,Qwen-1.8B,0,2400,4.454,30.826
20.9,Qwen-1.8B,0,2400,4.524,30.827
20.91,Qwen-1.8B,0,2400,4.65,30.826
20.92,Qwen-1.8B,0,2400,4.585,30.825
20.93,Qwen-1.8B,0,2400,4.466,30.827
20.94,Qwen-1.8B,0,2400,4.519,30.827
20.95,Qwen-1.8B,0,2400,4.541,30.828
20.96,Qwen-1.8B,0,2400,4.4,30.827
20.97,Qwen-1.8B,0,2400,4.495,30.827
20.98,Qwen-1.8B,0,2400,4.509,30.827
20.99,Qwen-1.8B,0,2400,4.384,30.827
21.0,Qwen-1.8B,0,2400,4.466,30.825
21.01,Qwen-1.8B,0,2400,4.426,30.823
21.02,Qwen-1.8B,0,2400,4.671,30.82
21.03,Qwen-1.8B,0,2400,4.51,30.821
21.04,Qwen-1.8B,0,2400,4.388,30.824
21.05,Qwen-1.8B,0,2400,4.625,30.823
21.06,Qwen-1.8B,0,2400,4.612,30.819
21.07,Qwen-1.8B,0,2400,4.449,30.823
21.08,Qwen-1.8B,0,2400,4.425,30.823
21.09,Qwen-1.8B,0,2400,4.415,30.819
21.1,Qwen-1.8B,0,2400,4.516,30.815
21.11,Qwen-1.8B,0,2400,4.555,30.816
21.12,Qwen-1.8B,0,2400,4.462,30.816
21.13,Qwen-1.8B,0,2400,4.526,30.817
21.14,Qwen-1.8B,0,2400,4.594,30.821
21.15,Qwen-1.8B,0,2400,4.646,30.824
21.16,Qwen-1.8B,0,2400,4.488,30.827
21.17,Qwen-1.8B,0,2400,4.508,30.829
21.18,Qwen-1.8B,0,2400,4.433,30.826
21.19,Qwen-1.8B,0,2400,4.577,30.822
21.2,Qwen-1.8B,0,2400,4.542,30.82
21.21,Qwen-1.8B,0,2400,4.438,30.821
21.22,Qwen-1.8B,0,2400,4.614,30.821
21.23,Qwen-1.8B,0,2400,4.505,30.82
21.24,Qwen-1.8B,0,2400,4.346,30.817
21.25,Qwen-1.8B,0,2400,4.606,30.814
21.26,Qwen-1.8B,0,2400,4.565,30.817
21.27,Qwen-1.8B,0,2400,4.457,30.816
21.28,Qwen-1.8B,0,2400,4.536,30.816
21.29,Qwen-1.8B,0,2400,4.386,30.816
21.3,Qwen-1.8B,0,2400,4.529,30.819
21.31,Qwen-1.8B,0,2400,4.559,30.825
21.32,Qwen-1.8B,0,2400,4.482,30.826
21.33,Qwen-1.8B,0,2400,4.633,30.825
21.34,Qwen-1.8B,0,2400,4.516,30.824
21.35,Qwen-1.8B,0,2400,4.467,30.827
21.36,Qwen-1.8B,0,2400,4.508,30.826
21.37,Qwen-1.8B,0,2400,4.561,30.828
21.38,Qwen-1.8B,0,2400,4.494,30.827
21.39,Qwen-1.8B,0,2400,4.565,30.824
21.4,Qwen-1.8B,0,2400,4.57,30.824
21.41,Qwen-1.8B,0,2400,4.486,30.823
21.42,Qwen-1.8B,0,2400,4.525,30.824
21.43,Qwen-1.8B,0,2400,4.568,30.825
21.44,Qwen-1.8B,0,2400,4.419,30.825
21.45,Qwen-1.8B,0,2400,4.594,30.827
21.46,Qwen-1.8B,0,2400,4.575,30.826
21.47,Qwen-1.8B,0,2400,4.429,30.827
21.48,Qwen-1.8B,0,2400,4.612,30.829
21.49,Qwen-1.8B,0,2400,4.442,30.83
21.5,Qwen-1.8B,0,2400,4.562,30.833
21.51,Qwen-1.8B,0,2400,4.512,30.836
21.52,Qwen-1.8B,0,2400,4.631,30.839
21.53,Qwen-1.8B,0,2400,4.453,30.844
21.54,Qwen-1.8B,0,2400,4.625,30.842
21.55,Qwen-1.8B,0,2400,4.478,30.843
21.56,Qwen-1.8B,0,2400,4.488,30.839
21.57,Qwen-1.8B,0,2400,4.537,30.841
21.58,Qwen-1.8B,0,2400,4.343,30.842
21.59,Qwen-1.8B,0,2400,4.465,30.844
21.6,Qwen-1.8B,0,2400,4.405,30.847
21.61,Qwen-1.8B,0,2400,4.592,30.85
21.62,Qwen-1.8B,0,2400,4.547,30.854
21.63,Qwen-1.8B,0,2400,4.568,30.856
21.64,Qwen-1.8B,0,2400,4.566,30.853
21.65,Qwen-1.8B,0,2400,4.475,30.854
21.66,Qwen-1.8B,0,2400,4.577,30.85
21.67,Qwen-1.8B,0,2400,4.489,30.847
21.68,Qwen-1.8B,0,2400,4.405,30.844
21.69,Qwen-1.8B,0,2400,4.54,30.844
21.7,Qwen-1.8B,0,2400,4.622,30.846
21.71,Qwen-1.8B,0,2400,4.551,30.846
21.72,Qwen-1.8B,0,2400,4.46,30.844
21.73,Qwen-1.8B,0,2400,4.492,30.842
21.74,Qwen-1.8B,0,2400,4.69,30.843
21.75,Qwen-1.8B,0,2400,4.553,30.845
21.76,Qwen-1.8B,0,2400,4.491,30.845
21.77,Qwen-1.8B,0,2400,4.473,30.85
21.78,Qwen-1.8B,0,2400,4.53,30.848
21.79,Qwen-1.8B,0,2400,4.521,30.848
21.8,Qwen-1.8B,0,2400,4.567,30.85
21.81,Qwen-1.8B,0,2400,4.223,30.848
21.82,Qwen-1.8B,0,2400,4.609,30.848
21.83,Qwen-1.8B,0,2400,4.489,30.848
21.84,Qwen-1.8B,0,2400,4.658,30.844
21.85,Qwen-1.8B,0,2400,4.526,30.847
21.86,Qwen-1.8B,0,2400,4.547,30.846
21.87,Qwen-1.8B,0,2400,4.544,30.847
21.88,Qwen-1.8B,0,2400,4.438,30.853
21.89,Qwen-1.8B,0,2400,4.545,30.853
21.9,Qwen-1.8B,0,2400,4.642,30.852
21.91,Qwen-1.8B,0,2400,4.474,30.851
21.92,Qwen-1.8B,0,2400,4.456,30.853
21.93,Qwen-1.8B,0,2400,4.479,30.853
21.94,Qwen-1.8B,0,2400,4.541,30.854
21.95,Qwen-1.8B,0,2400,4.438,30.855
21.96,Qwen-1.8B,0,2400,4.389,30.854
21.97,Qwen-1.8B,0,2400,4.514,30.855
21.98,Qwen-1.8B,0,2400,4.554,30.854
21.99,Qwen-1.8B,0,2400,4.543,30.853
22.0,Qwen-1.8B,0,2400,4.457,30.852
22.01,Qwen-1.8B,0,2400,4.552,30.854
22.02,Qwen-1.8B,0,2400,4.509,30.853
22.03,Qwen-1.8B,0,2400,4.539,30.854
22.04,Qwen-1.8B,0,2400,4.542,30.856
22.05,Qwen-1.8B,0,2400,4.4,30.86
22.06,Qwen-1.8B,0,2400,4.561,30.862
22.07,Qwen-1.8B,0,2400,4.589,30.866
22.08,Qwen-1.8B,0,2400,4.485,30.865
22.09,Qwen-1.8B,0,2400,4.364,30.868
22.1,Qwen-1.8B,0,2400,4.424,30.868
22.11,Qwen-1.8B,0,2400,4.469,30.866
22.12,Qwen-1.8B,0,2400,4.415,30.869
22.13,Qwen-1.8B,0,2400,4.563,30.87
22.14,Qwen-1.8B,0,2400,4.525,30.87
22.15,Qwen-1.8B,0,2400,4.48,30.87
22.16,Qwen-1.8B,0,2400,4.508,30.87
22.17,Qwen-1.8B,0,2400,4.442,30.872
22.18,Qwen-1.8B,0,2400,4.534,30.873
22.19,Qwen-1.8B,0,2400,4.439,30.875
22.2,Qwen-1.8B,0,2400,4.505,30.878
22.21,Qwen-1.8B,0,2400,4.416,30.876
22.22,Qwen-1.8B,0,2400,4.476,30.874
22.23,Qwen-1.8B,0,2400,4.401,30.877
22.24,Qwen-1.8B,0,2400,4.6,30.88
22.25,Qwen-1.8B,0,2400,4.547,30.879
22.26,Qwen-1.8B,0,2400,4.467,30.878
22.27,Qwen-1.8B,0,2400,4.568,30.878
22.28,Qwen-1.8B,0,2400,4.462,30.879
22.29,Qwen-1.8B,0,2400,4.643,30.88
22.3,Qwen-1.8B,0,2400,4.453,30.883
22.31,Qwen-1.8B,0,2400,4.435,30.883
22.32,Qwen-1.8B,0,2400,4.392,30.884
22.33,Qwen-1.8B,0,2400,4.441,30.887
22.34,Qwen-1.8B,0,2400,4.608,30.89
22.35,Qwen-1.8B,0,2400,4.564,30.89
22.36,Qwen-1.8B,0,2400,4.344,30.888
22.37,Qwen-1.8B,0,2400,4.568,30.89
22.38,Qwen-1.8B,0,2400,4.573,30.891
22.39,Qwen-1.8B,0,2400,4.558,30.893
